name,artist,album,popularity,explicit,release_date,duration_ms,preview_url
次に会う時のために,オリバー・グッド,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,4,False,2023-02-15,120639,
星空のフロア,"わか, るか",『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,21,False,2023-02-15,286667,
絶対また会える,井上馨太,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,4,False,2023-02-15,100597,
未来の中の思い出,みすみゆり,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,5,False,2023-02-15,99113,
思いやる時間,井上馨太,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,3,False,2023-02-15,75220,
間違いないこと,石濱 翔,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,4,False,2023-02-15,90140,
輝きのなかへ,石濱 翔,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,6,False,2023-02-15,68071,
卒業ライブ開幕！,オリバー・グッド,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,2,False,2023-02-15,33199,
スターライト,オリバー・グッド,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,2,False,2023-02-15,56625,
Signalize! - トライスター & ぽわぽわプリリン Version,"りすこ, Remi, えり, Yuna",『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,19,False,2023-02-15,300533,
受け取ったもの,石濱 翔,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,3,False,2023-02-15,76760,
TRAVEL RIBBON,"るか, Rie, みき",『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,26,False,2023-02-15,217826,
みんなへ,オリバー・グッド,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,6,False,2023-02-15,272506,
氷の森,"わか, ふうり, Yuna, Remi, えり, りすこ",『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,23,False,2023-02-15,294944,
SHINING LINE*,"わか, ふうり, ゆな",『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,30,False,2023-02-15,280209,
コスモスライブ！,オリバー・グッド,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,3,False,2023-02-15,122840,
大人の日常,井上馨太,『アイカツ！ 10th STORY ～未来へのSTARWAY～』ボーカル＆オリジナルサウンドトラック,2,False,2023-02-15,87758,
Forever Dream,Risa,Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,13,False,2022-09-28,274280,
Onegai Merry,Miho,Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,14,False,2022-09-28,289800,
Start Line! - Hime & Aria ver.,Ruka,Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,8,False,2022-09-28,259640,
Mori no Hikari no Pirouette - Aria ver.,Ruka,Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,18,False,2022-09-28,304986,
Koya no Kiseki - Lily & Rei ver.,"Nanase, りえ",Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,15,False,2022-09-28,294066,
So Beautiful Story - Yume & Koharu ver.,"Sena, Nanase",Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,12,False,2022-09-28,318493,
Animal Carnival - Ako & Kirara ver.,"Miki, Miho",Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,7,False,2022-09-28,266880,
Happy Punch,"Sena, Risa",Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,7,False,2022-09-28,225840,
Hadashi no Renaissance - Elza & Rei ver.,"Risa, りえ",Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,13,False,2022-09-28,267533,
The only sun light,Risa,Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,12,False,2022-09-28,281226,
Bon Bon Voyage! - Elza & Kirara & Rei & Aria ver.,"Risa, Miho, りえ, Ruka",Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,13,False,2022-09-28,255920,
Hajimari no Legend,"Risa, りえ, Miho, Ruka",Aikatsu! Series 10th Anniversary Album Vol.06: Flap Top Future,13,False,2022-09-28,252579,
Bravely song!!,"せな, りえ",アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,23,False,2022-07-27,292506,
MUSIC of DREAM!!! - ゆめ & ローラ ver.,"せな, りえ",アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,19,False,2022-07-27,283973,
"1, 2, Sing for You! - ローラ ver.",りえ,アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,14,False,2022-07-27,271573,
スタージェット！ - ゆめ ver.,せな,アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,14,False,2022-07-27,261440,
We are STARS!!!!!,"せな, りえ, みき, Kana, ななせ",アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,10,False,2022-07-27,287813,
POPCORN DREAMING♪,"せな, りえ",アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,16,False,2022-07-27,264800,
みつばちのキス,"せな, りえ",アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,11,False,2022-07-27,251506,
Miracle Force Magic - ローラ ver.,りえ,アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,14,False,2022-07-27,259480,
So Beautiful Story - ゆめ ver.,せな,アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,19,False,2022-07-27,318480,
STARDOM!,"せな, りえ",アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,28,False,2022-07-27,272840,
Bon Bon Voyage! - ゆめ & ローラ ver.,"せな, りえ",アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,12,False,2022-07-27,256160,
スタートライン！,"せな, りえ",アイカツ！シリーズ 10th Anniversary Album Vol.04「Rainbow Canvas」,24,False,2022-07-27,262036,
Arigato Daijobu - あいね ver.,Aine,Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,18,False,2022-05-25,249207,
6cm Ue no Keshiki,Mio,Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,16,False,2022-05-25,279310,
Minna Minna!,"Aine, Mio",Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,16,False,2022-05-25,269583,
Girls be ambitious!,Maika,Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,18,False,2022-05-25,276231,
Okemaru,Ema,Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,12,False,2022-05-25,219180,
Kimi x Watashi,"Maika, Ema",Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,15,False,2022-05-25,189848,
Believe it - あいね & エマ ver.,"Aine, Ema",Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,14,False,2022-05-25,267639,
Soko ni shika Nai Mono,"Aine, Mio",Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,15,False,2022-05-25,200301,
Sekai wa Mawaru,Mio,Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,14,False,2022-05-25,217599,
Kokoro Hirakou,Aine,Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,14,False,2022-05-25,192476,
Mitsukeyou yo,"Maika, Ema",Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,13,False,2022-05-25,220265,
Pride - みお & 舞花 ver,"Mio, Maika",Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,13,False,2022-05-25,243955,
Hitori ja Nai! - あいね & みお ver.,"Aine, Mio",Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,19,False,2022-05-25,241515,
You are my best friend,"Aine, Mio, Maika, Ema",Aikatsu! Series 10th Anniversary Album Vol.02: Pure Sweet Harmony,13,False,2022-05-25,201517,
Bloomy Smile,"Mao, Kyoko, Shiori, Ruri",Bloomy Smile / Kirari Party Time (Aikatsu Planet! Version),12,False,2021-02-24,226400,
Kirari Party Time,STARRY PLANET,Bloomy Smile / Kirari Party Time (Aikatsu Planet! Version),8,False,2021-02-24,186833,
Happy Aikatsu!,STARRY PLANET,Bloomy Smile / Kirari Party Time (Aikatsu Planet! Version),10,False,2021-02-24,224133,
Happy Aikatsu! - Meisa Version,Meisa,Bloomy Smile / Kirari Party Time (Aikatsu Planet! Version),4,False,2021-02-24,224133,
Happy Aikatsu! - Mao Ayumi Version,"Mao, Ayumi",Bloomy Smile / Kirari Party Time (Aikatsu Planet! Version),6,False,2021-02-24,224133,
Happy Aikatsu! - Mao Ruri Version,"Mao, Ruri",Bloomy Smile / Kirari Party Time (Aikatsu Planet! Version),3,False,2021-02-24,224133,
Bloomy Smile - Mao Ruri Version,"Mao, Ruri",Bloomy Smile / Kirari Party Time (Aikatsu Planet! Version),5,False,2021-02-24,226233,
Dear ALL FRIENDS! Ai o Komete! - Karen&Mirai&Hibiki&Alicia Version,"Karen, Mirai, Hibiki, Alicia from BEST FRIENDS!",Yukemuri! Onsen Ryoko No Maki,5,False,2019-09-25,265226,
Believe it - Ema&Sakuya Version,"Ema, Sakuya from BEST FRIENDS!",Yukemuri! Onsen Ryoko No Maki,4,False,2019-09-25,270040,
Chest Pain (I Love),Malcolm Todd,Chest Pain (I Love),87,False,2024-12-04,200826,
福音,水蓮寺ルカ starring 山崎はるか,福音,2,False,2013-02-27,124293,
Precious Nativity,水蓮寺ルカ starring 山崎はるか,福音,4,False,2013-02-27,266946,
恋の罠,水蓮寺ルカ starring 山崎はるか,福音,13,False,2013-02-27,241826,
GIFT,水蓮寺ルカ starring 山崎はるか,福音,3,False,2013-02-27,240480,
僕ら、駆け行く空へ,水蓮寺ルカ starring 山崎はるか,福音,19,False,2013-02-27,229760,
深淵,水蓮寺ルカ starring 山崎はるか,福音,5,False,2013-02-27,243560,
善き少女のためのパヴァーヌ,水蓮寺ルカ starring 山崎はるか,福音,9,False,2013-02-27,245106,
月の祈り,水蓮寺ルカ starring 山崎はるか,福音,6,False,2013-02-27,235413,
-paradigm shift-,水蓮寺ルカ starring 山崎はるか,福音,6,False,2013-02-27,302773,
Forever Star,水蓮寺ルカ starring 山崎はるか,福音,6,False,2013-02-27,268080,
CAN'T TAKE MY EYES OFF YOU (epilogue),水蓮寺ルカ starring 山崎はるか,福音,1,False,2013-02-27,104506,
恋の罠,水蓮寺ルカ starring 山崎はるか,恋の罠|Precious Nativity,4,False,2012-11-28,241306,
Precious Nativity,水蓮寺ルカ starring 山崎はるか,恋の罠|Precious Nativity,1,False,2012-11-28,269066,
恋の罠 (TV EDIT),水蓮寺ルカ starring 山崎はるか,恋の罠|Precious Nativity,0,False,2012-11-28,91800,
Precious Nativity (TV EDIT),水蓮寺ルカ starring 山崎はるか,恋の罠|Precious Nativity,1,False,2012-11-28,121533,
恋の罠 (Instrumental),水蓮寺ルカ starring 山崎はるか,恋の罠|Precious Nativity,0,False,2012-11-28,241320,
Precious Nativity (Instrumental),水蓮寺ルカ starring 山崎はるか,恋の罠|Precious Nativity,0,False,2012-11-28,264893,
￥JENNEY～銭 it's my Soul～,桂 雪路 starring 生天目仁美,「ハヤテのごとく！」キャラクターCD9／桂 雪路,0,False,2008-01-25,279333,
自由賛歌!,"Katsura Yukiji, katsura hinagiku",「ハヤテのごとく！」キャラクターCD9／桂 雪路,0,False,2008-01-25,209506,
Power of Flower,桂ヒナギク starring 伊藤静,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,1,False,2011-09-21,256706,
白皇学院生徒会心得,桂ヒナギク starring 伊藤静,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,0,False,2011-09-21,273280,
愛と情熱のカルナバル,桂ヒナギク starring 伊藤静,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,1,False,2011-09-21,179693,
100点満点なんかじゃない!,桂ヒナギク starring 伊藤静,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,0,False,2011-09-21,219226,
Do my Best!,桂ヒナギク starring 伊藤静,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,0,False,2011-09-21,239413,
I miss You,桂ヒナギク starring 伊藤静,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,1,False,2011-09-21,288880,
キミがいるから ～Just Windy Love～,西沢歩 starring 高橋美佳子,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,1,False,2011-09-21,261532,
がんばれ片想い,西沢歩 starring 高橋美佳子,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,0,False,2011-09-21,274893,
キミファン,西沢歩 starring 高橋美佳子,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,0,False,2011-09-21,274706,
恋待ち,西沢歩 starring 高橋美佳子,「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,0,False,2011-09-21,237226,
本日､満開ワタシ色! - 逢いの手 Version,"katsura hinagiku, Nishizawa Ayumu",「ハヤテのごとく！」キャラクター COLLECTION／桂ヒナギク＆西沢歩,6,False,2011-09-21,221893,
Spring has come!!,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,3,False,2011-12-21,253960,
本日、満開ワタシ色! HiNA-GIG ver. - HiNA-GIG Version,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,5,False,2011-12-21,229226,
Teenage Diary,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,2,False,2011-12-21,266093,
sotto voce,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,2,False,2011-12-21,230946,
決心,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,1,False,2011-12-21,208586,
メリーゴーランドメロウ,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,2,False,2011-12-21,283693,
キミに「好き」と言えたら,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,2,False,2011-12-21,266946,
Fly High↑↑,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,3,False,2011-12-21,258426,
TOMORROWスケッチ,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,1,False,2011-12-21,304213,
Tiny Star,桂ヒナギク starring 伊藤静,HiNA2 Spring has come!!,1,False,2011-12-21,295813,
本日､満開ワタシ色!,"katsura hinagiku, Hakuou Gakuin Seitokai Sannin Musume",HiNA2 Spring has come!!,24,False,2011-12-21,223213,
STAR☆T☆RAIN - New Arrange Ver.,"B小町, ルビー(CV:伊駒ゆりえ), 有馬かな(CV:潘めぐみ), MEMちょ(CV:大久保瑠美)",TVアニメ「【推しの子】」キャラクターソングCD (Vol.2),42,False,2023-07-05,232265,
サインはB - New Arrange Ver.,"B小町, ルビー(CV:伊駒ゆりえ), 有馬かな(CV:潘めぐみ), MEMちょ(CV:大久保瑠美)",TVアニメ「【推しの子】」キャラクターソングCD (Vol.2),46,False,2023-07-05,221712,
HEART's♡KISS - New Arrange Ver.,"B小町, ルビー(CV:伊駒ゆりえ), 有馬かな(CV:潘めぐみ), MEMちょ(CV:大久保瑠美)",TVアニメ「【推しの子】」キャラクターソングCD (Vol.2),31,False,2023-07-05,215792,
STAR☆T☆RAIN - New Arrange Ver. instrumental,"B小町, ルビー(CV:伊駒ゆりえ), 有馬かな(CV:潘めぐみ), MEMちょ(CV:大久保瑠美)",TVアニメ「【推しの子】」キャラクターソングCD (Vol.2),13,False,2023-07-05,232265,
サインはB - New Arrange Ver. instrumental,"B小町, ルビー(CV:伊駒ゆりえ), 有馬かな(CV:潘めぐみ), MEMちょ(CV:大久保瑠美)",TVアニメ「【推しの子】」キャラクターソングCD (Vol.2),15,False,2023-07-05,221712,
HEART's♡KISS - New Arrange Ver. instrumental,"B小町, ルビー(CV:伊駒ゆりえ), 有馬かな(CV:潘めぐみ), MEMちょ(CV:大久保瑠美)",TVアニメ「【推しの子】」キャラクターソングCD (Vol.2),12,False,2023-07-05,215792,
Chasse,Kaori Utatsuki,Chasse,0,False,2007,226040,
Change of heart,Kaori Utatsuki,Chasse,0,False,2007,312840,
Chasse-instrumental-,Kaori Utatsuki,Chasse,0,False,2007,226080,
Change of heart-instrumental-,Kaori Utatsuki,Chasse,0,False,2007,311933,
Real Gone,Sheryl Crow,Cars (Original Motion Picture Soundtrack),72,False,2006-01-01,200733,
Route 66,Chuck Berry,Cars (Original Motion Picture Soundtrack),0,False,2006-01-01,170933,
Life is a Highway,Rascal Flatts,Cars (Original Motion Picture Soundtrack),77,False,2006-01-01,275640,
Behind the Clouds,Brad Paisley,Cars (Original Motion Picture Soundtrack),57,False,2006-01-01,248960,
Our Town,James Taylor,Cars (Original Motion Picture Soundtrack),58,False,2006-01-01,247400,
Sh-Boom,The Chords,Cars (Original Motion Picture Soundtrack),0,False,2006-01-01,145866,
Route 66,John Mayer,Cars (Original Motion Picture Soundtrack),0,False,2006-01-01,204666,
Find Yourself,Brad Paisley,Cars (Original Motion Picture Soundtrack),58,False,2006-01-01,250333,
Opening Race,Randy Newman,Cars (Original Motion Picture Soundtrack),50,False,2006-01-01,124666,
McQueen's Lost,Randy Newman,Cars (Original Motion Picture Soundtrack),47,False,2006-01-01,148733,
My Heart Would Know,"Hank Williams, Drifting Cowboys",Cars (Original Motion Picture Soundtrack),0,False,2006-01-01,144906,
Bessie,Randy Newman,Cars (Original Motion Picture Soundtrack),44,False,2006-01-01,58800,
Dirt Is Different,Randy Newman,Cars (Original Motion Picture Soundtrack),44,False,2006-01-01,86773,
New Road,Randy Newman,Cars (Original Motion Picture Soundtrack),43,False,2006-01-01,77240,
Tractor Tipping,Randy Newman,Cars (Original Motion Picture Soundtrack),44,False,2006-01-01,80266,
McQueen and Sally,Randy Newman,Cars (Original Motion Picture Soundtrack),51,False,2006-01-01,119173,
Goodbye,Randy Newman,Cars (Original Motion Picture Soundtrack),47,False,2006-01-01,161000,
Pre-Race Pageantry,Randy Newman,Cars (Original Motion Picture Soundtrack),43,False,2006-01-01,89533,
The Piston Cup,Randy Newman,Cars (Original Motion Picture Soundtrack),43,False,2006-01-01,112386,
The Big Race,Randy Newman,Cars (Original Motion Picture Soundtrack),46,False,2006-01-01,187186,
福音,水蓮寺ルカ starring 山崎はるか,福音,2,False,2013-02-27,124293,
Precious Nativity,水蓮寺ルカ starring 山崎はるか,福音,4,False,2013-02-27,266946,
